ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2025-01] 09-083-15-000,2025-01,2025,[01] January,"Titay, Zamboanga Sibugay",[1] Operational,,,,,[A] Operational,A,09-083-15-000,Titay,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Municipality,2nd,R9,L
[2025-01] 14-032-13-000,2025-01,2025,[01] January,"City of Tabuk, Kalinga",[1] Operational,,,,,[A] Operational,B,14-032-13-000,City of Tabuk,Kalinga,Cordillera Administrative Region (CAR),City,5th,CAR,B
[2025-01] 01-028-05-000,2025-01,2025,[01] January,"City of Batac, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-05-000,City of Batac,Ilocos Norte,Region I (Ilocos Region),City,5th,R1,C
[2025-01] 01-028-12-000,2025-01,2025,[01] January,"City of Laoag, Ilocos Norte",[5] For Training,,Waiting for the SB Resolution,For Follow-up,,[C] For Training/Others,B,01-028-12-000,City of Laoag,Ilocos Norte,Region I (Ilocos Region),City,3rd,R1,C
[2025-01] 01-055-19-000,2025-01,2025,[01] January,"Dasol, Pangasinan",[7] To Follow-up,,for schedule of training,For Follow-up,,[C] For Training/Others,B,01-055-19-000,Dasol,Pangasinan,Region I (Ilocos Region),Municipality,3rd,R1,C
[2025-01] 01-055-48-000,2025-01,2025,[01] January,"Laoac, Pangasinan",[7] To Follow-up,,for schedule of training,For Follow-up,,[C] For Training/Others,B,01-055-48-000,Laoac,Pangasinan,Region I (Ilocos Region),Municipality,4th,R1,C
[2025-01] 01-055-30-000,2025-01,2025,[01] January,"Pozorrubio, Pangasinan",[5] For Training,,,For Follow-up,,[C] For Training/Others,B,01-055-30-000,Pozorrubio,Pangasinan,Region I (Ilocos Region),Municipality,1st,R1,C
[2025-01] 01-029-18-000,2025-01,2025,[01] January,"San Esteban, Ilocos Sur",[5] For Training,,,For Follow-up,,[C] For Training/Others,B,01-029-18-000,San Esteban,Ilocos Sur,Region I (Ilocos Region),Municipality,5th,R1,C
[2025-01] 02-031-03-000,2025-01,2025,[01] January,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,B,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2025-01] 02-031-14-000,2025-01,2025,[01] January,"City of Ilagan, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-14-000,City of Ilagan,Isabela,Region II (Cagayan Valley),City,1st (as Mun),R2,D
[2025-01] 03-049-01-000,2025-01,2025,[01] January,"Aliaga, Nueva Ecija",[8] Withdraw,,,,,[D] Withdraw,B,03-049-01-000,Aliaga,Nueva Ecija,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-01] 03-054-03-000,2025-01,2025,[01] January,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-01] 03-077-01-000,2025-01,2025,[01] January,"Baler, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-01-000,Baler,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-01] 03-049-04-000,2025-01,2025,[01] January,"Cabiao, Nueva Ecija",[3] Ongoing Data Build-up,88%,Requesting for refresher training,,,[B] Developmental,B,03-049-04-000,Cabiao,Nueva Ecija,Region III (Central Luzon),Municipality,1st,R3,E
[2025-01] 03-077-02-000,2025-01,2025,[01] January,"Casiguran, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-02-000,Casiguran,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-01] 03-014-12-000,2025-01,2025,[01] January,"City of Meycauayan, Bulacan",[8] Withdraw,,"Withdrawal Letter - Meycauayan City, Bulacan",Last Status Ongoing Data Build-up 25%,,[D] Withdraw,B,03-014-12-000,City of Meycauayan,Bulacan,Region III (Central Luzon),City,3rd,R3,E
[2025-01] 03-314-00-000,2025-01,2025,[01] January,"City of Olongapo, Zambales",[3] Ongoing Data Build-up,60%,lack of Staff,For Visitation,,[B] Developmental,B,03-314-00-000,City of Olongapo,Zambales,Region III (Central Luzon),City,1st,R3,E
[2025-01] 03-049-19-000,2025-01,2025,[01] January,"City of Palayan, Nueva Ecija",[2] Pilot Testing,50%,lack of Staff,for visitation,,[B] Developmental,B,03-049-19-000,City of Palayan,Nueva Ecija,Region III (Central Luzon),City,5th,R3,E
[2025-01] 03-077-05-000,2025-01,2025,[01] January,"Dingalan, Aurora",[2] Pilot Testing,99%,,,,[B] Developmental,B,03-077-05-000,Dingalan,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-01] 03-077-06-000,2025-01,2025,[01] January,"Dipaculao, Aurora",[1] Operational,,,,,[A] Operational,B,03-077-06-000,Dipaculao,Aurora,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-01] 03-049-07-000,2025-01,2025,[01] January,"Gabaldon, Nueva Ecija",[2] Pilot Testing,70%,Requesting for refresher training,for visitation,,[B] Developmental,B,03-049-07-000,Gabaldon,Nueva Ecija,Region III (Central Luzon),Municipality,4th,R3,E
[2025-01] 03-069-06-000,2025-01,2025,[01] January,"Gerona, Tarlac",[1] Operational,,,,,[A] Operational,B,03-069-06-000,Gerona,Tarlac,Region III (Central Luzon),Municipality,1st,R3,E
[2025-01] 03-071-05-000,2025-01,2025,[01] January,"Iba, Zambales",[2] Pilot Testing,85%,for launching phase,for visitation,,[B] Developmental,B,03-071-05-000,Iba,Zambales,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-01] 03-008-06-000,2025-01,2025,[01] January,"Limay, Bataan",[6] With Concerns,,Internet connectivity issue and new staff,"Sent Notice Letter, awaiting for their reply
Intends to withdraw",,[C] For Training/Others,B,03-008-06-000,Limay,Bataan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-01] 03-054-10-000,2025-01,2025,[01] January,"Macabebe, Pampanga",[6] With Concerns,,New LGU Staff and Internet connectivity issue,"intended to withdraw
waiting for the withdrawal letter",,[C] For Training/Others,B,03-054-10-000,Macabebe,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2025-01] 03-077-07-000,2025-01,2025,[01] January,"Maria Aurora, Aurora",[1] Operational,,,,,[A] Operational,A,03-077-07-000,Maria Aurora,Aurora,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-01] 03-014-13-000,2025-01,2025,[01] January,"Norzagaray, Bulacan",[1] Operational,,,,,[A] Operational,A,03-014-13-000,Norzagaray,Bulacan,Region III (Central Luzon),Municipality,1st,R3,E
[2025-01] 03-071-09-000,2025-01,2025,[01] January,"San Antonio, Zambales",[2] Pilot Testing,97%,,renovation of municipal hall,,[B] Developmental,B,03-071-09-000,San Antonio,Zambales,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-01] 03-054-17-000,2025-01,2025,[01] January,"San Luis, Pampanga",[6] With Concerns,,"Still on process of familiarizing the whole system
for pilot testing 30%
Unresponsive LGU",for visitation,,[C] For Training/Others,B,03-054-17-000,San Luis,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-01] 03-071-12-000,2025-01,2025,[01] January,"San Narciso, Zambales",[1] Operational,,,,,[A] Operational,A,03-071-12-000,San Narciso,Zambales,Region III (Central Luzon),Municipality,4th,R3,E
[2025-01] 03-069-15-000,2025-01,2025,[01] January,"Santa Ignacia, Tarlac",[1] Operational,,,,,[A] Operational,A,03-069-15-000,Santa Ignacia,Tarlac,Region III (Central Luzon),Municipality,2nd,R3,E
[2025-01] 03-049-32-000,2025-01,2025,[01] January,"Zaragoza, Nueva Ecija",[2] Pilot Testing,99%,,for launching phase,,[B] Developmental,B,03-049-32-000,Zaragoza,Nueva Ecija,Region III (Central Luzon),Municipality,3rd,R3,E
[2025-01] 04-056-02-000,2025-01,2025,[01] January,"Alabat, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-02-000,Alabat,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-01] 04-021-01-000,2025-01,2025,[01] January,"Alfonso, Cavite",[3] Ongoing Data Build-up,100%,For Launching,,Waiting for LGU Schedule,[B] Developmental,B,04-021-01-000,Alfonso,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-021-02-000,2025-01,2025,[01] January,"Amadeo, Cavite",[2] Pilot Testing,91%,,,Waiting for decision of LGU if they will use the system,[B] Developmental,B,04-021-02-000,Amadeo,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-01] 04-010-03-000,2025-01,2025,[01] January,"Balayan, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-03-000,Balayan,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-056-08-000,2025-01,2025,[01] January,"Candelaria, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-08-000,Candelaria,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-034-07-000,2025-01,2025,[01] January,"Cavinti, Laguna",[2] Pilot Testing,100%,For Launching,,Waiting for LGU Schedule,[B] Developmental,B,04-034-07-000,Cavinti,Laguna,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-01] 04-056-16-000,2025-01,2025,[01] January,"General Luna, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-16-000,General Luna,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-01] 04-056-17-000,2025-01,2025,[01] January,"General Nakar, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-17-000,General Nakar,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-056-19-000,2025-01,2025,[01] January,"Gumaca, Quezon",[7] To Follow-up,,LGU unresponsive,For visitation,,[C] For Training/Others,B,04-056-19-000,Gumaca,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-056-20-000,2025-01,2025,[01] January,"Infanta, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-20-000,Infanta,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-010-12-000,2025-01,2025,[01] January,"Lemery, Batangas",[8] Withdraw,,,,,[D] Withdraw,B,04-010-12-000,Lemery,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-010-13-000,2025-01,2025,[01] January,"Lian, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-13-000,Lian,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-01] 04-010-16-000,2025-01,2025,[01] January,"Mabini, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-16-000,Mabini,Batangas,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-021-12-000,2025-01,2025,[01] January,"Magallanes, Cavite",[1] Operational,,,,,[A] Operational,B,04-021-12-000,Magallanes,Cavite,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-01] 04-056-27-000,2025-01,2025,[01] January,"Mauban, Quezon",[1] Operational,,,,,[A] Operational,A,04-056-27-000,Mauban,Quezon,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-021-15-000,2025-01,2025,[01] January,"Naic, Cavite",[1] Operational,,,,,[A] Operational,A,04-021-15-000,Naic,Cavite,Region IV-A (CALABARZON),Municipality,1st,R4A,F
[2025-01] 04-034-18-000,2025-01,2025,[01] January,"Paete, Laguna",[1] Operational,,,,,[A] Operational,B,04-034-18-000,Paete,Laguna,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-01] 04-056-34-000,2025-01,2025,[01] January,"Pitogo, Quezon",[2] Pilot Testing,68%,,,,[B] Developmental,B,04-056-34-000,Pitogo,Quezon,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-01] 04-056-39-000,2025-01,2025,[01] January,"Sampaloc, Quezon",[1] Operational,,,,,[A] Operational,B,04-056-39-000,Sampaloc,Quezon,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-01] 04-010-24-000,2025-01,2025,[01] January,"San Luis, Batangas",[1] Operational,,,,,[A] Operational,B,04-010-24-000,San Luis,Batangas,Region IV-A (CALABARZON),Municipality,4th,R4A,F
[2025-01] 04-010-25-000,2025-01,2025,[01] January,"San Nicolas, Batangas",[1] Operational,,,,"Launched on August 30, 2024",[A] Operational,B,04-010-25-000,San Nicolas,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-01] 04-010-27-000,2025-01,2025,[01] January,"Santa Teresita, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-27-000,Santa Teresita,Batangas,Region IV-A (CALABARZON),Municipality,5th,R4A,F
[2025-01] 04-010-29-000,2025-01,2025,[01] January,"Taal, Batangas",[1] Operational,,,,,[A] Operational,A,04-010-29-000,Taal,Batangas,Region IV-A (CALABARZON),Municipality,3rd,R4A,F
[2025-01] 17-052-01-000,2025-01,2025,[01] January,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-01] 17-059-02-000,2025-01,2025,[01] January,"Banton, Romblon",[1] Operational,,,,,[A] Operational,B,17-059-02-000,Banton,Romblon,MIMAROPA Region,Municipality,5th,R4B,G
[2025-01] 17-053-07-000,2025-01,2025,[01] January,"Busuanga, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-07-000,Busuanga,Palawan,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-01] 17-053-09-000,2025-01,2025,[01] January,"Coron, Palawan",[1] Operational,,,,,[A] Operational,B,17-053-09-000,Coron,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-01] 17-053-12-000,2025-01,2025,[01] January,"El Nido, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-12-000,El Nido,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-01] 17-059-16-000,2025-01,2025,[01] January,"Ferrol, Romblon",[1] Operational,,,,,[A] Operational,A,17-059-16-000,Ferrol,Romblon,MIMAROPA Region,Municipality,6th,R4B,G
[2025-01] 17-052-06-000,2025-01,2025,[01] January,"Gloria, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-06-000,Gloria,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-01] 17-059-07-000,2025-01,2025,[01] January,"Looc, Romblon",[1] Operational,,,,,[A] Operational,A,17-059-07-000,Looc,Romblon,MIMAROPA Region,Municipality,4th,R4B,G
[2025-01] 17-052-09-000,2025-01,2025,[01] January,"Pinamalayan, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-09-000,Pinamalayan,Oriental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-01] 17-051-08-000,2025-01,2025,[01] January,"Rizal, Occidental Mindoro",[1] Operational,,,,,[A] Operational,B,17-051-08-000,Rizal,Occidental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2025-01] 17-051-09-000,2025-01,2025,[01] January,"Sablayan, Occidental Mindoro",[1] Operational,,,,,[A] Operational,A,17-051-09-000,Sablayan,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-01] 17-051-10-000,2025-01,2025,[01] January,"San Jose, Occidental Mindoro",[1] Operational,,,,,[A] Operational,A,17-051-10-000,San Jose,Occidental Mindoro,MIMAROPA Region,Municipality,1st,R4B,G
[2025-01] 17-052-13-000,2025-01,2025,[01] January,"San Teodoro, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-13-000,San Teodoro,Oriental Mindoro,MIMAROPA Region,Municipality,4th,R4B,G
[2025-01] 17-053-19-000,2025-01,2025,[01] January,"San Vicente, Palawan",[1] Operational,,,,,[A] Operational,A,17-053-19-000,San Vicente,Palawan,MIMAROPA Region,Municipality,1st,R4B,G
[2025-01] 05-062-02-000,2025-01,2025,[01] January,"Barcelona, Sorsogon",[3] Ongoing Data Build-up,85%,Applicants not familiar with the system and unstable internet connection,,,[B] Developmental,B,05-062-02-000,Barcelona,Sorsogon,Region V (Bicol Region),Municipality,5th,R5,H
[2025-01] 05-016-02-000,2025-01,2025,[01] January,"Capalonga, Camarines Norte",[3] Ongoing Data Build-up,10%,,,,[B] Developmental,B,05-016-02-000,Capalonga,Camarines Norte,Region V (Bicol Region),Municipality,3rd,R5,H
[2025-01] 05-016-05-000,2025-01,2025,[01] January,"Jose Panganiban, Camarines Norte",[3] Ongoing Data Build-up,10%,,,,[B] Developmental,B,05-016-05-000,Jose Panganiban,Camarines Norte,Region V (Bicol Region),Municipality,2nd,R5,H
[2025-01] 05-016-06-000,2025-01,2025,[01] January,"Labo, Camarines Norte",[6] With Concerns,,"concern regarding manual entry of building permit number, due to conflict with complex applications numbering",,,[C] For Training/Others,B,05-016-06-000,Labo,Camarines Norte,Region V (Bicol Region),Municipality,1st,R5,H
[2025-01] 05-016-07-000,2025-01,2025,[01] January,"Mercedes, Camarines Norte",[3] Ongoing Data Build-up,80%,,,,[B] Developmental,B,05-016-07-000,Mercedes,Camarines Norte,Region V (Bicol Region),Municipality,2nd,R5,H
[2025-01] 05-016-11-000,2025-01,2025,[01] January,"Talisay, Camarines Norte",[1] Operational,,,,,[A] Operational,A,05-016-11-000,Talisay,Camarines Norte,Region V (Bicol Region),Municipality,4th,R5,H
[2025-01] 05-005-18-000,2025-01,2025,[01] January,"Tiwi, Albay",[8] Withdraw,,,,,[D] Withdraw,B,05-005-18-000,Tiwi,Albay,Region V (Bicol Region),Municipality,1st,R5,H
[2025-01] 05-016-12-000,2025-01,2025,[01] January,"Vinzons, Camarines Norte",[3] Ongoing Data Build-up,98%,,,,[B] Developmental,B,05-016-12-000,Vinzons,Camarines Norte,Region V (Bicol Region),Municipality,3rd,R5,H
[2025-01] 05-020-11-000,2025-01,2025,[01] January,"Virac, Catanduanes",[6] With Concerns,,May mga need pa po ayusin specially sa mga signatories,,,[C] For Training/Others,B,05-020-11-000,Virac,Catanduanes,Region V (Bicol Region),Municipality,1st,R5,H
[2025-01] 06-030-02-000,2025-01,2025,[01] January,"Alimodian, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-02-000,Alimodian,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-01] 06-030-03-000,2025-01,2025,[01] January,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-01] 06-030-05-000,2025-01,2025,[01] January,"Balasan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-05-000,Balasan,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-01] 06-006-02-000,2025-01,2025,[01] January,"Barbaza, Antique",[1] Operational,,,,,[A] Operational,B,06-006-02-000,Barbaza,Antique,Region VI (Western Visayas),Municipality,4th,R6,I
[2025-01] 06-030-07-000,2025-01,2025,[01] January,"Barotac Nuevo, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-07-000,Barotac Nuevo,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-01] 06-030-08-000,2025-01,2025,[01] January,"Barotac Viejo, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-08-000,Barotac Viejo,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-01] 06-030-10-000,2025-01,2025,[01] January,"Bingawan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-10-000,Bingawan,Iloilo,Region VI (Western Visayas),Municipality,5th,R6,I
[2025-01] 06-079-01-000,2025-01,2025,[01] January,"Buenavista, Guimaras",[1] Operational,,,,,[A] Operational,B,06-079-01-000,Buenavista,Guimaras,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-01] 06-006-04-000,2025-01,2025,[01] January,"Bugasong, Antique",[1] Operational,,,,,[A] Operational,A,06-006-04-000,Bugasong,Antique,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-01] 06-030-12-000,2025-01,2025,[01] January,"Cabatuan, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-12-000,Cabatuan,Iloilo,Region VI (Western Visayas),Municipality,2nd,R6,I
[2025-01] 06-030-13-000,2025-01,2025,[01] January,"Calinog, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-13-000,Calinog,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-01] 06-302-00-000,2025-01,2025,[01] January,"City of Bacolod, Negros Occidental",[1] Operational,,,,,[A] Operational,A,06-302-00-000,City of Bacolod,Negros Occidental,Region VI (Western Visayas),City,1st,R6,I
[2025-01] 06-045-10-000,2025-01,2025,[01] January,"City of Himamaylan, Negros Occidental",[1] Operational,,,,,[A] Operational,A,06-045-10-000,City of Himamaylan,Negros Occidental,Region VI (Western Visayas),City,3rd,R6,I
[2025-01] 06-045-15-000,2025-01,2025,[01] January,"City of Kabankalan, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-15-000,City of Kabankalan,Negros Occidental,Region VI (Western Visayas),City,1st,R6,I
[2025-01] 06-045-27-000,2025-01,2025,[01] January,"City of Sipalay, Negros Occidental",[1] Operational,,,,,[A] Operational,A,06-045-27-000,City of Sipalay,Negros Occidental,Region VI (Western Visayas),City,4th,R6,I
[2025-01] 06-030-15-000,2025-01,2025,[01] January,"Concepcion, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-15-000,Concepcion,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-01] 06-030-16-000,2025-01,2025,[01] January,"Dingle, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-16-000,Dingle,Iloilo,Region VI (Western Visayas),Municipality,3rd,R6,I
[2025-01] 06-045-11-000,2025-01,2025,[01] January,"Hinigaran, Negros Occidental",[1] Operational,,,,,[A] Operational,B,06-045-11-000,Hinigaran,Negros Occidental,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-01] 06-030-23-000,2025-01,2025,[01] January,"Janiuay, Iloilo",[1] Operational,,,,,[A] Operational,B,06-030-23-000,Janiuay,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
[2025-01] 06-030-25-000,2025-01,2025,[01] January,"Lambunao, Iloilo",[5] For Training,,,,,[C] For Training/Others,B,06-030-25-000,Lambunao,Iloilo,Region VI (Western Visayas),Municipality,1st,R6,I
