ID,,REPORTING PERIOD,,MONTHLY UTILIZATION STATUS,,,,,,,,LGU PROFILE,,,,,,,
REPORT,PERIOD,YEAR,MONTH,LGU FULL NAME,MONTHLY STATUS,PROGRESS RATE,CONCERNS,ACTION ITEMS,OTHER REMARKS,UNIVERSAL STATUS,MPAR,GEOCODE,C/M,PROVINCE,REGION,LEVEL,INCOME CLASS,DICT RO,SORT
[2024-03] 10-042-01-000,2024-03,2024,[03] March,"Aloran, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-01-000,Aloran,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-04] 10-042-01-000,2024-04,2024,[04] April,"Aloran, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-01-000,Aloran,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-05] 10-042-01-000,2024-05,2024,[05] May,"Aloran, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-01-000,Aloran,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-06] 10-042-01-000,2024-06,2024,[06] June,"Aloran, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-01-000,Aloran,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-07] 10-042-01-000,2024-07,2024,[07] July,"Aloran, Misamis Occidental",[1] Operational,,,,,[A] Operational,A,10-042-01-000,Aloran,Misamis Occidental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-05] 10-043-01-000,2024-05,2024,[05] May,"Alubijid, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-01-000,Alubijid,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-06] 10-043-01-000,2024-06,2024,[06] June,"Alubijid, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-01-000,Alubijid,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-07] 10-043-01-000,2024-07,2024,[07] July,"Alubijid, Misamis Oriental",[1] Operational,,,,,[A] Operational,B,10-043-01-000,Alubijid,Misamis Oriental,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-07] 19-088-01-000,2024-07,2024,[07] July,"Ampatuan, Maguindanao del Sur",[1] Operational,,,,1 Barangay to Integrate,[A] Operational,B,19-088-01-000,Ampatuan,Maguindanao del Sur,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Municipality,4th,BARMM II,R
[2023-12] 08-064-01-000,2023-12,2023,[12] December,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-01] 08-064-01-000,2024-01,2024,[01] January,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-02] 08-064-01-000,2024-02,2024,[02] February,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-03] 08-064-01-000,2024-03,2024,[03] March,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-04] 08-064-01-000,2024-04,2024,[04] April,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-05] 08-064-01-000,2024-05,2024,[05] May,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-06] 08-064-01-000,2024-06,2024,[06] June,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2024-07] 08-064-01-000,2024-07,2024,[07] July,"Anahawan, Southern Leyte",[1] Operational,,,,,[A] Operational,B,08-064-01-000,Anahawan,Southern Leyte,Region VIII (Eastern Visayas),Municipality,5th,R8,K
[2023-12] 06-030-03-000,2023-12,2023,[12] December,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-01] 06-030-03-000,2024-01,2024,[01] January,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-02] 06-030-03-000,2024-02,2024,[02] February,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-03] 06-030-03-000,2024-03,2024,[03] March,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-04] 06-030-03-000,2024-04,2024,[04] April,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-05] 06-030-03-000,2024-05,2024,[05] May,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-06] 06-030-03-000,2024-06,2024,[06] June,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2024-07] 06-030-03-000,2024-07,2024,[07] July,"Anilao, Iloilo",[1] Operational,,,,,[A] Operational,A,06-030-03-000,Anilao,Iloilo,Region VI (Western Visayas),Municipality,4th,R6,I
[2023-12] 03-054-02-000,2023-12,2023,[12] December,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-01] 03-054-02-000,2024-01,2024,[01] January,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-02] 03-054-02-000,2024-02,2024,[02] February,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-03] 03-054-02-000,2024-03,2024,[03] March,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-04] 03-054-02-000,2024-04,2024,[04] April,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-05] 03-054-02-000,2024-05,2024,[05] May,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-06] 03-054-02-000,2024-06,2024,[06] June,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-07] 03-054-02-000,2024-07,2024,[07] July,"Apalit, Pampanga",[1] Operational,,,,,[A] Operational,B,03-054-02-000,Apalit,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2023-12] 03-054-03-000,2023-12,2023,[12] December,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-01] 03-054-03-000,2024-01,2024,[01] January,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-02] 03-054-03-000,2024-02,2024,[02] February,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-03] 03-054-03-000,2024-03,2024,[03] March,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-04] 03-054-03-000,2024-04,2024,[04] April,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-05] 03-054-03-000,2024-05,2024,[05] May,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-06] 03-054-03-000,2024-06,2024,[06] June,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2024-07] 03-054-03-000,2024-07,2024,[07] July,"Arayat, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-03-000,Arayat,Pampanga,Region III (Central Luzon),Municipality,1st,R3,E
[2023-12] 07-022-05-000,2023-12,2023,[12] December,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-01] 07-022-05-000,2024-01,2024,[01] January,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-02] 07-022-05-000,2024-02,2024,[02] February,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-03] 07-022-05-000,2024-03,2024,[03] March,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-04] 07-022-05-000,2024-04,2024,[04] April,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-05] 07-022-05-000,2024-05,2024,[05] May,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-06] 07-022-05-000,2024-06,2024,[06] June,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2024-07] 07-022-05-000,2024-07,2024,[07] July,"Argao, Cebu",[1] Operational,,,,,[A] Operational,A,07-022-05-000,Argao,Cebu,Region VII (Central Visayas),Municipality,1st,R7,J
[2023-12] 01-033-02-000,2023-12,2023,[12] December,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-01] 01-033-02-000,2024-01,2024,[01] January,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-02] 01-033-02-000,2024-02,2024,[02] February,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-03] 01-033-02-000,2024-03,2024,[03] March,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-04] 01-033-02-000,2024-04,2024,[04] April,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-05] 01-033-02-000,2024-05,2024,[05] May,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-06] 01-033-02-000,2024-06,2024,[06] June,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2024-07] 01-033-02-000,2024-07,2024,[07] July,"Aringay, La Union",[1] Operational,,,,,[A] Operational,B,01-033-02-000,Aringay,La Union,Region I (Ilocos Region),Municipality,2nd,R1,C
[2023-12] 14-027-11-000,2023-12,2023,[12] December,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-01] 14-027-11-000,2024-01,2024,[01] January,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-02] 14-027-11-000,2024-02,2024,[02] February,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-03] 14-027-11-000,2024-03,2024,[03] March,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-04] 14-027-11-000,2024-04,2024,[04] April,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-05] 14-027-11-000,2024-05,2024,[05] May,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-06] 14-027-11-000,2024-06,2024,[06] June,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2024-07] 14-027-11-000,2024-07,2024,[07] July,"Asipulo, Ifugao",[1] Operational,,,,,[A] Operational,A,14-027-11-000,Asipulo,Ifugao,Cordillera Administrative Region (CAR),Municipality,5th,CAR,B
[2023-12] 02-031-03-000,2023-12,2023,[12] December,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-01] 02-031-03-000,2024-01,2024,[01] January,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-02] 02-031-03-000,2024-02,2024,[02] February,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-03] 02-031-03-000,2024-03,2024,[03] March,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-04] 02-031-03-000,2024-04,2024,[04] April,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-05] 02-031-03-000,2024-05,2024,[05] May,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-06] 02-031-03-000,2024-06,2024,[06] June,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-07] 02-031-03-000,2024-07,2024,[07] July,"Aurora, Isabela",[1] Operational,,,,,[A] Operational,A,02-031-03-000,Aurora,Isabela,Region II (Cagayan Valley),Municipality,3rd,R2,D
[2024-05] 17-052-01-000,2024-05,2024,[05] May,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2024-06] 17-052-01-000,2024-06,2024,[06] June,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2024-07] 17-052-01-000,2024-07,2024,[07] July,"Baco, Oriental Mindoro",[1] Operational,,,,,[A] Operational,B,17-052-01-000,Baco,Oriental Mindoro,MIMAROPA Region,Municipality,3rd,R4B,G
[2023-12] 10-035-01-000,2023-12,2023,[12] December,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-01] 10-035-01-000,2024-01,2024,[01] January,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-02] 10-035-01-000,2024-02,2024,[02] February,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-03] 10-035-01-000,2024-03,2024,[03] March,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-04] 10-035-01-000,2024-04,2024,[04] April,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-05] 10-035-01-000,2024-05,2024,[05] May,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-06] 10-035-01-000,2024-06,2024,[06] June,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2024-07] 10-035-01-000,2024-07,2024,[07] July,"Bacolod, Lanao del Norte",[1] Operational,,,,,[A] Operational,A,10-035-01-000,Bacolod,Lanao del Norte,Region X (Northern Mindanao),Municipality,4th,R10,N
[2023-12] 03-054-04-000,2023-12,2023,[12] December,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-01] 03-054-04-000,2024-01,2024,[01] January,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-02] 03-054-04-000,2024-02,2024,[02] February,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-03] 03-054-04-000,2024-03,2024,[03] March,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-04] 03-054-04-000,2024-04,2024,[04] April,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-05] 03-054-04-000,2024-05,2024,[05] May,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-06] 03-054-04-000,2024-06,2024,[06] June,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2024-07] 03-054-04-000,2024-07,2024,[07] July,"Bacolor, Pampanga",[1] Operational,,,,,[A] Operational,A,03-054-04-000,Bacolor,Pampanga,Region III (Central Luzon),Municipality,3rd,R3,E
[2023-12] 01-028-03-000,2023-12,2023,[12] December,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-01] 01-028-03-000,2024-01,2024,[01] January,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-02] 01-028-03-000,2024-02,2024,[02] February,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-03] 01-028-03-000,2024-03,2024,[03] March,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-04] 01-028-03-000,2024-04,2024,[04] April,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-05] 01-028-03-000,2024-05,2024,[05] May,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-06] 01-028-03-000,2024-06,2024,[06] June,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2024-07] 01-028-03-000,2024-07,2024,[07] July,"Badoc, Ilocos Norte",[1] Operational,,,,,[A] Operational,B,01-028-03-000,Badoc,Ilocos Norte,Region I (Ilocos Region),Municipality,3rd,R1,C
[2023-12] 02-015-06-000,2023-12,2023,[12] December,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-01] 02-015-06-000,2024-01,2024,[01] January,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-02] 02-015-06-000,2024-02,2024,[02] February,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-03] 02-015-06-000,2024-03,2024,[03] March,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-04] 02-015-06-000,2024-04,2024,[04] April,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-05] 02-015-06-000,2024-05,2024,[05] May,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-06] 02-015-06-000,2024-06,2024,[06] June,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-07] 02-015-06-000,2024-07,2024,[07] July,"Baggao, Cagayan",[1] Operational,,,,,[A] Operational,B,02-015-06-000,Baggao,Cagayan,Region II (Cagayan Valley),Municipality,1st,R2,D
[2024-01] 12-065-01-000,2024-01,2024,[01] January,"Bagumbayan, Sultan Kudarat",[2] Ongoing Testing and Data Build-up,20%,,,,[B] Developmental,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-02] 12-065-01-000,2024-02,2024,[02] February,"Bagumbayan, Sultan Kudarat",[2] Ongoing Testing and Data Build-up,30%,,,,[B] Developmental,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-03] 12-065-01-000,2024-03,2024,[03] March,"Bagumbayan, Sultan Kudarat",[2] Ongoing Testing and Data Build-up,30%,,,,[B] Developmental,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
[2024-04] 12-065-01-000,2024-04,2024,[04] April,"Bagumbayan, Sultan Kudarat",[2] Ongoing Testing and Data Build-up,50%,,,,[B] Developmental,B,12-065-01-000,Bagumbayan,Sultan Kudarat,Region XII (SOCCSKSARGEN),Municipality,1st,R12,Q
